District name,Category,Student group,0
Darien School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Darien School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Darien School District,Race/Ethnicity,White,0.0004952947003467063
Darien School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Deep River School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Deep River School District,High Needs,Students With High Needs,0.0004952947003467063
Deep River School District,High Needs,Students Without High Needs,0.0004952947003467063
Deep River School District,Race/Ethnicity,White,0.0004952947003467063
Deep River School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Derby School District,English Learners,English Learners,0.0004952947003467063
Derby School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Derby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Derby School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Derby School District,High Needs,Students With High Needs,0.0004952947003467063
Derby School District,High Needs,Students Without High Needs,0.0004952947003467063
Derby School District,Race/Ethnicity,All other races,0.0004952947003467063
Derby School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Derby School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Derby School District,Race/Ethnicity,White,0.0004952947003467063
Derby School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Granby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Granby School District,High Needs,Students With High Needs,0.0004952947003467063
East Granby School District,High Needs,Students Without High Needs,0.0004952947003467063
East Granby School District,Race/Ethnicity,All other races,0.0004952947003467063
East Granby School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Granby School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Granby School District,Race/Ethnicity,White,0.0004952947003467063
East Granby School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Haddam School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Haddam School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Haddam School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Haddam School District,High Needs,Students With High Needs,0.0004952947003467063
East Haddam School District,High Needs,Students Without High Needs,0.0004952947003467063
East Haddam School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Haddam School District,Race/Ethnicity,White,0.0004952947003467063
East Haddam School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Hampton School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Hampton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Hampton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Hampton School District,High Needs,Students With High Needs,0.0004952947003467063
East Hampton School District,High Needs,Students Without High Needs,0.0004952947003467063
East Hampton School District,Race/Ethnicity,All other races,0.0004952947003467063
East Hampton School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Hampton School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Hampton School District,Race/Ethnicity,White,0.0004952947003467063
East Hampton School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Hartford School District,English Learners,English Learners,0.0004952947003467063
East Hartford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Hartford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Hartford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Hartford School District,High Needs,Students With High Needs,0.0004952947003467063
East Hartford School District,High Needs,Students Without High Needs,0.0004952947003467063
East Hartford School District,Race/Ethnicity,All other races,0.0004952947003467063
East Hartford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Hartford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Hartford School District,Race/Ethnicity,White,0.0004952947003467063
East Hartford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Haven School District,English Learners,English Learners,0.0004952947003467063
East Haven School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Haven School District,High Needs,Students With High Needs,0.0004952947003467063
East Haven School District,High Needs,Students Without High Needs,0.0004952947003467063
East Haven School District,Race/Ethnicity,All other races,0.0004952947003467063
East Haven School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Haven School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Haven School District,Race/Ethnicity,White,0.0004952947003467063
East Haven School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Lyme School District,English Learners,English Learners,0.0004952947003467063
East Lyme School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Lyme School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Lyme School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Lyme School District,High Needs,Students With High Needs,0.0004952947003467063
East Lyme School District,High Needs,Students Without High Needs,0.0004952947003467063
East Lyme School District,Race/Ethnicity,All other races,0.0004952947003467063
East Lyme School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Lyme School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Lyme School District,Race/Ethnicity,White,0.0004952947003467063
East Lyme School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
East Windsor School District,English Learners,English Learners,0.0004952947003467063
East Windsor School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
East Windsor School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
East Windsor School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
East Windsor School District,High Needs,Students With High Needs,0.0004952947003467063
East Windsor School District,High Needs,Students Without High Needs,0.0004952947003467063
East Windsor School District,Race/Ethnicity,All other races,0.0004952947003467063
East Windsor School District,Race/Ethnicity,Black or African American,0.0004952947003467063
East Windsor School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
East Windsor School District,Race/Ethnicity,White,0.0004952947003467063
East Windsor School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),High Needs,Students With High Needs,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),High Needs,Students Without High Needs,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),Race/Ethnicity,White,0.0004952947003467063
Eastern Connecticut Regional Educational Service Center (EASTCONN),Students With Disabilities,Students With Disabilities,0.0004952947003467063
Eastford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Eastford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Eastford School District,High Needs,Students With High Needs,0.0004952947003467063
Eastford School District,High Needs,Students Without High Needs,0.0004952947003467063
Eastford School District,Race/Ethnicity,White,0.0004952947003467063
Easton School District,English Learners,English Learners,0.0004952947003467063
Easton School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Easton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Easton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Easton School District,High Needs,Students With High Needs,0.0004952947003467063
Easton School District,High Needs,Students Without High Needs,0.0004952947003467063
Easton School District,Race/Ethnicity,All other races,0.0004952947003467063
Easton School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Easton School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Easton School District,Race/Ethnicity,White,0.0004952947003467063
Easton School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
EdAdvance,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
EdAdvance,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
EdAdvance,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
EdAdvance,Race/Ethnicity,White,0.0004952947003467063
EdAdvance,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Ellington School District,English Learners,English Learners,0.0004952947003467063
Ellington School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Ellington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Ellington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Ellington School District,High Needs,Students With High Needs,0.0004952947003467063
Ellington School District,High Needs,Students Without High Needs,0.0004952947003467063
Ellington School District,Race/Ethnicity,All other races,0.0004952947003467063
Ellington School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Ellington School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Ellington School District,Race/Ethnicity,White,0.0004952947003467063
Ellington School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Elm City College Preparatory School District,English Learners,English Learners,0.0004952947003467063
Elm City College Preparatory School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Elm City College Preparatory School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Elm City College Preparatory School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Elm City College Preparatory School District,High Needs,Students With High Needs,0.0004952947003467063
Elm City College Preparatory School District,High Needs,Students Without High Needs,0.0004952947003467063
Elm City College Preparatory School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Elm City College Preparatory School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Elm City College Preparatory School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Elm City Montessori School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Elm City Montessori School District,High Needs,Students With High Needs,0.0004952947003467063
Elm City Montessori School District,High Needs,Students Without High Needs,0.0004952947003467063
Elm City Montessori School District,Race/Ethnicity,All other races,0.0004952947003467063
Elm City Montessori School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Elm City Montessori School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Elm City Montessori School District,Race/Ethnicity,White,0.0004952947003467063
Enfield School District,English Learners,English Learners,0.0004952947003467063
Enfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Enfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Enfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Enfield School District,High Needs,Students With High Needs,0.0004952947003467063
Enfield School District,High Needs,Students Without High Needs,0.0004952947003467063
Enfield School District,Race/Ethnicity,All other races,0.0004952947003467063
Enfield School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Enfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Enfield School District,Race/Ethnicity,White,0.0004952947003467063
Enfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Essex School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Essex School District,High Needs,Students With High Needs,0.0004952947003467063
Essex School District,High Needs,Students Without High Needs,0.0004952947003467063
Essex School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Essex School District,Race/Ethnicity,White,0.0004952947003467063
Essex School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Explorations District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Explorations District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Explorations District,High Needs,Students With High Needs,0.0004952947003467063
Explorations District,High Needs,Students Without High Needs,0.0004952947003467063
Explorations District,Race/Ethnicity,White,0.0004952947003467063
Explorations District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Fairfield School District,English Learners,English Learners,0.0004952947003467063
Fairfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Fairfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Fairfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Fairfield School District,High Needs,Students With High Needs,0.0004952947003467063
Fairfield School District,High Needs,Students Without High Needs,0.0004952947003467063
Fairfield School District,Race/Ethnicity,All other races,0.0004952947003467063
Fairfield School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Fairfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Fairfield School District,Race/Ethnicity,White,0.0004952947003467063
Fairfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Farmington School District,English Learners,English Learners,0.0004952947003467063
Farmington School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Farmington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Farmington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Farmington School District,High Needs,Students With High Needs,0.0004952947003467063
Farmington School District,High Needs,Students Without High Needs,0.0004952947003467063
Farmington School District,Race/Ethnicity,All other races,0.0004952947003467063
Farmington School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Farmington School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Farmington School District,Race/Ethnicity,White,0.0004952947003467063
Farmington School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Franklin School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Franklin School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Franklin School District,High Needs,Students With High Needs,0.0004952947003467063
Franklin School District,High Needs,Students Without High Needs,0.0004952947003467063
Franklin School District,Race/Ethnicity,White,0.0004952947003467063
Glastonbury School District,English Learners,English Learners,0.0004952947003467063
Glastonbury School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Glastonbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Glastonbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Glastonbury School District,High Needs,Students With High Needs,0.0004952947003467063
Glastonbury School District,High Needs,Students Without High Needs,0.0004952947003467063
Glastonbury School District,Race/Ethnicity,All other races,0.0004952947003467063
Glastonbury School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Glastonbury School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Glastonbury School District,Race/Ethnicity,White,0.0004952947003467063
Glastonbury School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Goodwin University Educational Services (GUES),English Learners,English Learners,0.0004952947003467063
Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Goodwin University Educational Services (GUES),Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Goodwin University Educational Services (GUES),High Needs,Students With High Needs,0.0004952947003467063
Goodwin University Educational Services (GUES),High Needs,Students Without High Needs,0.0004952947003467063
Goodwin University Educational Services (GUES),Race/Ethnicity,All other races,0.0004952947003467063
Goodwin University Educational Services (GUES),Race/Ethnicity,Black or African American,0.0004952947003467063
Goodwin University Educational Services (GUES),Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Goodwin University Educational Services (GUES),Race/Ethnicity,White,0.0004952947003467063
Goodwin University Educational Services (GUES),Students With Disabilities,Students With Disabilities,0.0004952947003467063
Granby School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Granby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Granby School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Granby School District,High Needs,Students With High Needs,0.0004952947003467063
Granby School District,High Needs,Students Without High Needs,0.0004952947003467063
Granby School District,Race/Ethnicity,All other races,0.0004952947003467063
Granby School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Granby School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Granby School District,Race/Ethnicity,White,0.0004952947003467063
Granby School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Great Oaks Charter School District,English Learners,English Learners,0.0004952947003467063
Great Oaks Charter School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Great Oaks Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Great Oaks Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Great Oaks Charter School District,High Needs,Students With High Needs,0.0004952947003467063
Great Oaks Charter School District,High Needs,Students Without High Needs,0.0004952947003467063
Great Oaks Charter School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Great Oaks Charter School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Great Oaks Charter School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Greenwich School District,English Learners,English Learners,0.0004952947003467063
Greenwich School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Greenwich School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Greenwich School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Greenwich School District,High Needs,Students With High Needs,0.0004952947003467063
Greenwich School District,High Needs,Students Without High Needs,0.0004952947003467063
Greenwich School District,Race/Ethnicity,All other races,0.0004952947003467063
Greenwich School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Greenwich School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Greenwich School District,Race/Ethnicity,White,0.0004952947003467063
Greenwich School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Griswold School District,English Learners,English Learners,0.0004952947003467063
Griswold School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Griswold School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Griswold School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Griswold School District,High Needs,Students With High Needs,0.0004952947003467063
Griswold School District,High Needs,Students Without High Needs,0.0004952947003467063
Griswold School District,Race/Ethnicity,All other races,0.0004952947003467063
Griswold School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Griswold School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Griswold School District,Race/Ethnicity,White,0.0004952947003467063
Griswold School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Groton School District,English Learners,English Learners,0.0004952947003467063
Groton School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Groton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Groton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Groton School District,High Needs,Students With High Needs,0.0004952947003467063
Groton School District,High Needs,Students Without High Needs,0.0004952947003467063
Groton School District,Race/Ethnicity,All other races,0.0004952947003467063
Groton School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Groton School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Groton School District,Race/Ethnicity,White,0.0004952947003467063
Groton School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Guilford School District,English Learners,English Learners,0.0004952947003467063
Guilford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Guilford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Guilford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Guilford School District,High Needs,Students With High Needs,0.0004952947003467063
Guilford School District,High Needs,Students Without High Needs,0.0004952947003467063
Guilford School District,Race/Ethnicity,All other races,0.0004952947003467063
Guilford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Guilford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Guilford School District,Race/Ethnicity,White,0.0004952947003467063
Guilford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Hamden School District,English Learners,English Learners,0.0004952947003467063
Hamden School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Hamden School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Hamden School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Hamden School District,High Needs,Students With High Needs,0.0004952947003467063
Hamden School District,High Needs,Students Without High Needs,0.0004952947003467063
Hamden School District,Race/Ethnicity,All other races,0.0004952947003467063
Hamden School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Hamden School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Hamden School District,Race/Ethnicity,White,0.0004952947003467063
Hamden School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Hampton School District,High Needs,Students With High Needs,0.0004952947003467063
Hampton School District,High Needs,Students Without High Needs,0.0004952947003467063
Hampton School District,Race/Ethnicity,White,0.0004952947003467063
Hartford School District,English Learners,English Learners,0.0004952947003467063
Hartford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Hartford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Hartford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Hartford School District,High Needs,Students With High Needs,0.0004952947003467063
Hartford School District,High Needs,Students Without High Needs,0.0004952947003467063
Hartford School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
Hartford School District,Race/Ethnicity,All other races,0.0004952947003467063
Hartford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Hartford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Hartford School District,Race/Ethnicity,White,0.0004952947003467063
Hartford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Hartland School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Hartland School District,High Needs,Students With High Needs,0.0004952947003467063
Hartland School District,High Needs,Students Without High Needs,0.0004952947003467063
Hartland School District,Race/Ethnicity,White,0.0004952947003467063
Hartland School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Hebron School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Hebron School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Hebron School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Hebron School District,High Needs,Students With High Needs,0.0004952947003467063
Hebron School District,High Needs,Students Without High Needs,0.0004952947003467063
Hebron School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Hebron School District,Race/Ethnicity,White,0.0004952947003467063
Hebron School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Highville Charter School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Highville Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Highville Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Highville Charter School District,High Needs,Students With High Needs,0.0004952947003467063
Highville Charter School District,High Needs,Students Without High Needs,0.0004952947003467063
Highville Charter School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Highville Charter School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Highville Charter School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Integrated Day Charter School District,English Learners,English Learners,0.0004952947003467063
Integrated Day Charter School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Integrated Day Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Integrated Day Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Integrated Day Charter School District,High Needs,Students With High Needs,0.0004952947003467063
Integrated Day Charter School District,High Needs,Students Without High Needs,0.0004952947003467063
Integrated Day Charter School District,Race/Ethnicity,All other races,0.0004952947003467063
Integrated Day Charter School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Integrated Day Charter School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Integrated Day Charter School District,Race/Ethnicity,White,0.0004952947003467063
Integrated Day Charter School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Interdistrict School for Arts and Comm District,English Learners,English Learners,0.0004952947003467063
Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Interdistrict School for Arts and Comm District,High Needs,Students With High Needs,0.0004952947003467063
Interdistrict School for Arts and Comm District,High Needs,Students Without High Needs,0.0004952947003467063
Interdistrict School for Arts and Comm District,Race/Ethnicity,Black or African American,0.0004952947003467063
Interdistrict School for Arts and Comm District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Interdistrict School for Arts and Comm District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Jumoke Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Jumoke Academy District,High Needs,Students With High Needs,0.0004952947003467063
Jumoke Academy District,High Needs,Students Without High Needs,0.0004952947003467063
Jumoke Academy District,Race/Ethnicity,Black or African American,0.0004952947003467063
Jumoke Academy District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Jumoke Academy District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Kent School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Kent School District,High Needs,Students With High Needs,0.0004952947003467063
Kent School District,High Needs,Students Without High Needs,0.0004952947003467063
Kent School District,Race/Ethnicity,White,0.0004952947003467063
Kent School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Killingly School District,English Learners,English Learners,0.0004952947003467063
Killingly School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Killingly School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Killingly School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Killingly School District,High Needs,Students With High Needs,0.0004952947003467063
Killingly School District,High Needs,Students Without High Needs,0.0004952947003467063
Killingly School District,Race/Ethnicity,All other races,0.0004952947003467063
Killingly School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Killingly School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Killingly School District,Race/Ethnicity,White,0.0004952947003467063
Killingly School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Learn,English Learners,English Learners,0.0004952947003467063
Learn,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Learn,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Learn,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Learn,High Needs,Students With High Needs,0.0004952947003467063
Learn,High Needs,Students Without High Needs,0.0004952947003467063
Learn,Race/Ethnicity,All other races,0.0004952947003467063
Learn,Race/Ethnicity,Black or African American,0.0004952947003467063
Learn,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Learn,Race/Ethnicity,White,0.0004952947003467063
Learn,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Lebanon School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Lebanon School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Lebanon School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
